Z	charge	l	mult	delta	spread	term	parent	language	n_lo	n_hi	members	limit	limit_label	limit_status	delta_status	span	cell_exists	delta_mean	delta_asym	R_status	file
54	1	3	2	0.01790	0.01150	2[7/2]	2P*<3/2>	jK	4	13	16	97833.787	Xe_II_(5s2.5p5_2P*<3/2>)	parent-matched	usable	series	no	0.01668	0.02054	R_M	spectra_raw/queue2/XeI.tsv
54	1	3	2	0.04229	0.01341	2[9/2]	2P*<3/2>	jK	4	11	16	97833.787	Xe_II_(5s2.5p5_2P*<3/2>)	parent-matched	usable	series	no	0.04122	0.04617	R_M	spectra_raw/queue2/XeI.tsv
54	1	4	2	0.00962	0.00000	2[11/2]*	2P*<3/2>	jK	5	5	2	97833.787	Xe_II_(5s2.5p5_2P*<3/2>)	parent-matched	usable	single-n	no	0.00962	0.00962	R_M	spectra_raw/queue2/XeI.tsv
54	1	4	2	0.01301	0.00018	2[5/2]*	2P*<3/2>	jK	5	5	2	97833.787	Xe_II_(5s2.5p5_2P*<3/2>)	parent-matched	usable	single-n	no	0.01301	0.01310	R_M	spectra_raw/queue2/XeI.tsv
54	1	4	2	0.00259	0.00000	2[7/2]*	2P*<3/2>	jK	5	5	2	97833.787	Xe_II_(5s2.5p5_2P*<3/2>)	parent-matched	usable	single-n	no	0.00259	0.00259	R_M	spectra_raw/queue2/XeI.tsv
54	1	4	2	-0.00104	0.00000	2[9/2]*	2P*<3/2>	jK	5	5	2	97833.787	Xe_II_(5s2.5p5_2P*<3/2>)	parent-matched	usable	single-n	no	-0.00104	-0.00104	R_M	spectra_raw/queue2/XeI.tsv
55	1	0	2	4.05120	0.08085	2S		LS	6	25	20	31406.4677325	Cs_II_(5s2.5p6_1S<0>)	forced — sole published limit	usable	series	yes	4.05793	4.04991	R_M	spectra_raw/queue2/CsI.tsv
55	1	1	2	3.59251	0.11203	2P*		LS	6	25	40	31406.4677325	Cs_II_(5s2.5p6_1S<0>)	forced — sole published limit	usable	series	yes	3.58494	3.59238	R_M	spectra_raw/queue2/CsI.tsv
55	1	2	2	2.46643	0.03053	2D		LS	5	25	42	31406.4677325	Cs_II_(5s2.5p6_1S<0>)	forced — sole published limit	usable	series	yes	2.46968	2.47546	R_M	spectra_raw/queue2/CsI.tsv
55	1	2	4			4D*	3P*	LS	5	5	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/CsI.tsv
55	1	2	4			4P*	3P*	LS	5	5	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/CsI.tsv
55	1	3	2	0.03254	0.01136	2F*		LS	4	25	44	31406.4677325	Cs_II_(5s2.5p6_1S<0>)	forced — sole published limit	usable	series	yes	0.03134	0.03325	R_M	spectra_raw/queue2/CsI.tsv
55	1	4	2	0.00667	0.00194	2G		LS	5	25	28	31406.4677325	Cs_II_(5s2.5p6_1S<0>)	forced — sole published limit	usable	series	yes	0.00649	0.00702	R_M	spectra_raw/queue2/CsI.tsv
56	1	0	1	1.78326	3.13434	1D		LS	7	8	2	42034.91	Ba_II_(5s2.5p6.6s_2S<1/2>)	forced — sole published limit	usable	series	yes	1.78326	0.21609	R_M	spectra_raw/queue2/BaI.tsv
56	1	0	1	4.20084	0.20505	1S		LS	7	25	19	42034.91	Ba_II_(5s2.5p6.6s_2S<1/2>)	forced — sole published limit	usable	series	yes	4.20002	4.20349	R_M	spectra_raw/queue2/BaI.tsv
56	1	0	3	2.48808	3.17521	3D		LS	7	8	6	42034.91	Ba_II_(5s2.5p6.6s_2S<1/2>)	forced — sole published limit	usable	series	yes	2.31598	1.56748	R_M	spectra_raw/queue2/BaI.tsv
56	1	0	3	4.28261	0.12908	3S		LS	7	25	16	42034.91	Ba_II_(5s2.5p6.6s_2S<1/2>)	forced — sole published limit	usable	series	yes	4.29721	4.27728	R_M	spectra_raw/queue2/BaI.tsv
56	1	1	1	3.59425	0.00000	1D*		LS	6	6	1	42034.91	Ba_II_(5s2.5p6.6s_2S<1/2>)	forced — sole published limit	usable	single-n	yes	3.59425	3.59425	R_M	spectra_raw/queue2/BaI.tsv
56	1	1	1	2.75482	1.11982	1F*		LS	6	7	2	42034.91	Ba_II_(5s2.5p6.6s_2S<1/2>)	forced — sole published limit	usable	series	yes	2.75482	2.19490	R_M	spectra_raw/queue2/BaI.tsv
56	1	1	1	3.74874	2.49595	1P*		LS	6	25	22	42034.91	Ba_II_(5s2.5p6.6s_2S<1/2>)	forced — sole published limit	usable	series	yes	3.62232	3.83276	R_M	spectra_raw/queue2/BaI.tsv
56	1	1	3	2.54904	5.32634	3D*		LS	6	8	7	42034.91	Ba_II_(5s2.5p6.6s_2S<1/2>)	forced — sole published limit	usable	series	yes	2.22614	-1.80629	R_M	spectra_raw/queue2/BaI.tsv
56	1	1	3	3.54973	1.38683	3F*		LS	6	7	5	42034.91	Ba_II_(5s2.5p6.6s_2S<1/2>)	forced — sole published limit	usable	series	yes	3.12394	2.54281	R_M	spectra_raw/queue2/BaI.tsv
56	1	1	3	3.80231	16.05682	3P*		LS	6	25	46	42034.91	Ba_II_(5s2.5p6.6s_2S<1/2>)	forced — sole published limit	usable	series	yes	3.07307	3.77636	R_M	spectra_raw/queue2/BaI.tsv
56	1	2	1	2.69020	19.93596	1D		LS	5	25	23	42034.91	Ba_II_(5s2.5p6.6s_2S<1/2>)	forced — sole published limit	usable	series	yes	1.81176	2.73530	R_M	spectra_raw/queue2/BaI.tsv
56	1	2	1	-0.50923	4.37072	1F		LS	6	7	2	42034.91	Ba_II_(5s2.5p6.6s_2S<1/2>)	forced — sole published limit	usable	series	yes	-0.50923	-2.69459	R_M	spectra_raw/queue2/BaI.tsv
56	1	2	1	0.66665	0.00000	1G		LS	6	6	1	42034.91	Ba_II_(5s2.5p6.6s_2S<1/2>)	forced — sole published limit	usable	single-n	yes	0.66665	0.66665	R_M	spectra_raw/queue2/BaI.tsv
56	1	2	1	-3.40051	9.93834	1P		LS	6	7	2	42034.91	Ba_II_(5s2.5p6.6s_2S<1/2>)	forced — sole published limit	usable	series	yes	-3.40051	-8.36968	R_M	spectra_raw/queue2/BaI.tsv
56	1	2	1	0.06074	0.00000	1S		LS	6	6	1	42034.91	Ba_II_(5s2.5p6.6s_2S<1/2>)	forced — sole published limit	usable	single-n	yes	0.06074	0.06074	R_M	spectra_raw/queue2/BaI.tsv
56	1	2	3	2.78367	9.98484	3D		LS	5	25	64	42034.91	Ba_II_(5s2.5p6.6s_2S<1/2>)	forced — sole published limit	usable	series	yes	2.43921	2.82079	R_M	spectra_raw/queue2/BaI.tsv
56	1	2	3	-1.77367	18.36794	3F		LS	6	7	6	42034.91	Ba_II_(5s2.5p6.6s_2S<1/2>)	forced — sole published limit	usable	series	yes	-5.02068	-4.49722	R_M	spectra_raw/queue2/BaI.tsv
56	1	2	3	-0.32851	9.82049	3G		LS	6	7	6	42034.91	Ba_II_(5s2.5p6.6s_2S<1/2>)	forced — sole published limit	usable	series	yes	-1.41622	-2.06197	R_M	spectra_raw/queue2/BaI.tsv
56	1	2	3	0.60289	26.46588	3P		LS	6	7	5	42034.91	Ba_II_(5s2.5p6.6s_2S<1/2>)	forced — sole published limit	usable	series	yes	-5.94467	-6.59554	R_M	spectra_raw/queue2/BaI.tsv
56	1	2	3	-1.05477	4.68266	3S		LS	6	7	2	42034.91	Ba_II_(5s2.5p6.6s_2S<1/2>)	forced — sole published limit	usable	series	yes	-1.05477	-3.39610	R_M	spectra_raw/queue2/BaI.tsv
56	1	3	0	-3.15854	0.00000	(3/2,5/2)*		jj	4	4	1	42034.91	Ba_II_(5s2.5p6.6s_2S<1/2>)	forced — sole published limit	usable	single-n	no	-3.15854	-3.15854	R_M	spectra_raw/queue2/BaI.tsv
56	1	3	0	-5.19438	0.00000	(5/2,5/2)*		jj	4	4	1	42034.91	Ba_II_(5s2.5p6.6s_2S<1/2>)	forced — sole published limit	usable	single-n	no	-5.19438	-5.19438	R_M	spectra_raw/queue2/BaI.tsv
56	1	3	0	-4.94317	0.00000	(5/2,7/2)*		jj	4	4	1	42034.91	Ba_II_(5s2.5p6.6s_2S<1/2>)	forced — sole published limit	usable	single-n	no	-4.94317	-4.94317	R_M	spectra_raw/queue2/BaI.tsv
56	1	3	1	0.11054	0.19155	1F*		LS	4	7	4	42034.91	Ba_II_(5s2.5p6.6s_2S<1/2>)	forced — sole published limit	usable	series	yes	0.07586	0.13696	R_M	spectra_raw/queue2/BaI.tsv
56	1	3	3	0.16810	0.14466	3F*		LS	4	25	25	42034.91	Ba_II_(5s2.5p6.6s_2S<1/2>)	forced — sole published limit	usable	series	yes	0.16222	0.17478	R_M	spectra_raw/queue2/BaI.tsv
56	1	4	1	0.05072	0.03354	1G		LS	8	25	18	42034.91	Ba_II_(5s2.5p6.6s_2S<1/2>)	forced — sole published limit	usable	series	yes	0.04993	0.04339	R_M	spectra_raw/queue2/BaI.tsv
56	1	4	3	0.05102	0.10473	3G		LS	8	25	54	42034.91	Ba_II_(5s2.5p6.6s_2S<1/2>)	forced — sole published limit	usable	series	yes	0.05283	0.04339	R_M	spectra_raw/queue2/BaI.tsv
57	1	0	2			2F	3F	LS	6	6	0			no limit published	unusable — no limit		yes			RINF — mass not in table (flagged)	spectra_raw/queue2/LaI.tsv
57	1	0	4			4F	3F	LS	6	6	0			no limit published	unusable — no limit		no			RINF — mass not in table (flagged)	spectra_raw/queue2/LaI.tsv
57	1	1	2			2P*		LS	8	23	0			no limit published	unusable — no limit		yes			RINF — mass not in table (flagged)	spectra_raw/queue2/LaI.tsv
70	1	0	0	4.20176	0.02670	*	2F*	unresolved	6	6	2	71859.7	Tm_II_(4f13.6s2_2F*<7/2>)	parent-matched	usable	single-n	no	4.20176	4.21510	R_M	spectra_raw/queue2/YbI.tsv
70	1	0	1	3.80448	0.00000	1D		LS	6	6	1	50443.2	Yb_II_(6s_2S<1/2>)	positional — NIST table convention	usable	single-n	yes	3.80448	3.80448	R_M	spectra_raw/queue2/YbI.tsv
70	1	0	1	4.39814	0.01896	1S		LS	7	8	2	50443.2	Yb_II_(6s_2S<1/2>)	positional — NIST table convention	usable	series	yes	4.39814	4.40762	R_M	spectra_raw/queue2/YbI.tsv
70	1	0	3	3.93327	0.03169	3D		LS	6	6	3	50443.2	Yb_II_(6s_2S<1/2>)	positional — NIST table convention	usable	single-n	yes	3.92970	3.94376	R_M	spectra_raw/queue2/YbI.tsv
70	1	0	3	4.45272	0.06733	3S		LS	7	13	7	50443.2	Yb_II_(6s_2S<1/2>)	positional — NIST table convention	usable	series	yes	4.46313	4.44613	R_M	spectra_raw/queue2/YbI.tsv
70	1	1	0	3.99911	0.14700	(1/2,1/2)*	2S<1/2>	jj	10	25	15	50443.2	Yb_II_(6s_2S<1/2>)	parent-matched	usable	series	no	3.99976	4.03634	R_M	spectra_raw/queue2/YbI.tsv
70	1	1	0	3.98579	0.84355	(1/2,3/2)*	2S<1/2>	jj	10	48	40	50443.2	Yb_II_(6s_2S<1/2>)	parent-matched	usable	series	no	4.08898	4.62962	R_M	spectra_raw/queue2/YbI.tsv
70	1	1	0			(5/2,1/2)	2F*<5/2>	jj	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/YbI.tsv
70	1	1	0			(5/2,3/2)	2F*<5/2>	jj	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/YbI.tsv
70	1	1	0	4.33722	0.00436	(7/2,1/2)	2F*<7/2>	jj	6	6	2	71859.7	Tm_II_(4f13.6s2_2F*<7/2>)	parent-matched	usable	single-n	no	4.33722	4.33940	R_M	spectra_raw/queue2/YbI.tsv
70	1	1	0	4.26263	0.02118	(7/2,3/2)	2F*<7/2>	jj	6	6	4	71859.7	Tm_II_(4f13.6s2_2F*<7/2>)	parent-matched	usable	single-n	no	4.26120	4.27036	R_M	spectra_raw/queue2/YbI.tsv
70	1	1	1	3.83838	0.25327	1P*		LS	6	9	4	50443.2	Yb_II_(6s_2S<1/2>)	positional — NIST table convention	usable	series	yes	3.81608	3.80932	R_M	spectra_raw/queue2/YbI.tsv
70	1	1	1	3.27827	0.27936	1P*?		LS	6	7	2	71859.7	Tm_II_(4f13.6s2_2F*<7/2>)	positional — NIST table convention	usable	series	yes	3.27827	3.13859	R_M	spectra_raw/queue2/YbI.tsv
70	1	1	3	3.56595	0.19062	3D*?		LS	6	7	2	71859.7	Tm_II_(4f13.6s2_2F*<7/2>)	positional — NIST table convention	usable	series	yes	3.56595	3.47064	R_M	spectra_raw/queue2/YbI.tsv
70	1	1	3	3.98846	0.25669	3P*		LS	6	9	12	50443.2	Yb_II_(6s_2S<1/2>)	positional — NIST table convention	usable	series	yes	4.01998	3.98559	R_M	spectra_raw/queue2/YbI.tsv
70	1	1	3	3.45696	0.22603	3P*?		LS	6	7	2	71859.7	Tm_II_(4f13.6s2_2F*<7/2>)	positional — NIST table convention	usable	series	yes	3.45696	3.34394	R_M	spectra_raw/queue2/YbI.tsv
70	1	2	1	2.75119	0.00475	1D		LS	6	7	2	50443.2	Yb_II_(6s_2S<1/2>)	positional — NIST table convention	usable	series	yes	2.75119	2.75356	R_M	spectra_raw/queue2/YbI.tsv
70	1	2	1	2.97424	0.00000	1D?		LS	9	9	1	50443.2	Yb_II_(6s_2S<1/2>)	positional — NIST table convention	usable	single-n	yes	2.97424	2.97424	R_M	spectra_raw/queue2/YbI.tsv
70	1	2	3	2.76365	0.05015	3D		LS	6	8	9	50443.2	Yb_II_(6s_2S<1/2>)	positional — NIST table convention	usable	series	yes	2.76260	2.76108	R_M	spectra_raw/queue2/YbI.tsv
70	1	3	3	1.05460	0.02285	3F*		LS	5	7	3	50443.2	Yb_II_(6s_2S<1/2>)	positional — NIST table convention	usable	series	yes	1.05466	1.06611	R_M	spectra_raw/queue2/YbI.tsv
71	1	0	2			2D	1D	LS	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		yes			R_M	spectra_raw/queue2/LuI.tsv
71	1	0	2			2D	3D	LS	7	7	0			unwitnessed — parent limit not yet published	unusable — no limit		yes			R_M	spectra_raw/queue2/LuI.tsv
71	1	0	2			2F	3F	LS	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		yes			R_M	spectra_raw/queue2/LuI.tsv
71	1	0	2			2G	1G	LS	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		yes			R_M	spectra_raw/queue2/LuI.tsv
71	1	0	2			2P	3P	LS	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		yes			R_M	spectra_raw/queue2/LuI.tsv
71	1	0	2	4.45153	1.53971	2S		LS	6	14	9	43762.6	Lu_II_(6s2_1S<0>)	forced — sole published limit	usable	series	yes	4.26857	4.07292	R_M	spectra_raw/queue2/LuI.tsv
71	1	0	2	3.09632	0.00000	2S	1S	LS	6	6	1	43762.6	Lu_II_(6s2_1S<0>)	parent-matched	usable	single-n	yes	3.09632	3.09632	R_M	spectra_raw/queue2/LuI.tsv
71	1	0	4			4D	3D	LS	7	7	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/LuI.tsv
71	1	0	4			4F	3F	LS	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/LuI.tsv
71	1	0	4			4P	3P	LS	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/LuI.tsv
71	1	1	0			*	3D	unresolved	7	7	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/LuI.tsv
71	1	1	2			2D*	1D	LS	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		yes			R_M	spectra_raw/queue2/LuI.tsv
71	1	1	2			2D*	3D	LS	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		yes			R_M	spectra_raw/queue2/LuI.tsv
71	1	1	2			2F*	1D	LS	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		yes			R_M	spectra_raw/queue2/LuI.tsv
71	1	1	2			2F*	3D	LS	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		yes			R_M	spectra_raw/queue2/LuI.tsv
71	1	1	2			2F*	3F?	LS	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		yes			R_M	spectra_raw/queue2/LuI.tsv
71	1	1	2	4.00005	1.76614	2P*		LS	6	27	42	43762.6	Lu_II_(6s2_1S<0>)	forced — sole published limit	usable	series	yes	3.92284	3.99322	R_M	spectra_raw/queue2/LuI.tsv
71	1	1	2			2P*	1D	LS	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		yes			R_M	spectra_raw/queue2/LuI.tsv
71	1	1	2			2P*	3D	LS	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		yes			R_M	spectra_raw/queue2/LuI.tsv
71	1	1	4			4D*	3D	LS	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/LuI.tsv
71	1	1	4			4F*	3D	LS	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/LuI.tsv
71	1	1	4			4G*	3F	LS	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/LuI.tsv
71	1	1	4			4P*	3D	LS	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/LuI.tsv
71	1	2	2	2.88031	0.72844	2D		LS	6	34	31	43762.6	Lu_II_(6s2_1S<0>)	forced — sole published limit	usable	series	yes	2.88863	2.90586	R_M	spectra_raw/queue2/LuI.tsv
71	1	3	2	1.11985	0.15290	2F*		LS	5	35	61	43762.6	Lu_II_(6s2_1S<0>)	forced — sole published limit	usable	series	yes	1.12238	1.16918	R_M	spectra_raw/queue2/LuI.tsv
71	1	4	2	0.02092	0.00000	2G		LS	5	5	1	43762.6	Lu_II_(6s2_1S<0>)	forced — sole published limit	usable	single-n	yes	0.02092	0.02092	R_M	spectra_raw/queue2/LuI.tsv
72	1	0	0			a 1F	b_2F	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			a 1G	b_2G	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			a 1P	b_2P	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0	4.08628	0.09879	a 3D	c_2D	unresolved	6	6	3	55047.9	Hf_II_(5d.6s2_2D<3/2>)	parent-matched (NIST ordinal)	usable	single-n	no	4.08300	4.13075	R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			a 3G	b_2G	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			a 3H	2H	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			a 5F	b_4F	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			a 5P	b_4P	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0	3.85851	0.00000	b 1D	c_2D	unresolved	6	6	1	55047.9	Hf_II_(5d.6s2_2D<3/2>)	parent-matched (NIST ordinal)	usable	single-n	no	3.85851	3.85851	R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			b 1F	2F	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			b 1G	2G	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			b 1P	2P	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0	3.53151	0.05519	b 3D	2D	unresolved	6	6	3	55047.9	Hf_II_(5d.6s2_2D<3/2>)	parent-matched	usable	single-n	no	3.53615	3.56607	R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			b 3F	b_4F	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			b 3G	2G	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			b 3P	b_4P	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			b 5D	4D	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			b 5F	a_4F	unresolved	7	7	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			b 5P	4P	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0	3.44107	0.00000	c 1D	2D	unresolved	6	6	1	55047.9	Hf_II_(5d.6s2_2D<3/2>)	parent-matched	usable	single-n	no	3.44107	3.44107	R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			c 1F	2F	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			c 1P	2P	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0	3.37456	0.00000	c 3D	2D	unresolved	6	6	1	55047.9	Hf_II_(5d.6s2_2D<3/2>)	parent-matched	usable	single-n	no	3.37456	3.37456	R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			c 3F	b_2F	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			c 3P	b_2P	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			c 5F	4F	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			c 5P	a_4P	unresolved	7	7	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0	3.28777	0.00000	d 1D	2D	unresolved	6	6	1	55047.9	Hf_II_(5d.6s2_2D<3/2>)	parent-matched	usable	single-n	no	3.28777	3.28777	R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			d 1F	a_2F	unresolved	7	7	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0	4.25224	0.24627	d 3D	a_2D	unresolved	7	7	3	55047.9	Hf_II_(5d.6s2_2D<3/2>)	parent-matched (NIST ordinal)	usable	single-n	no	4.22822	4.33934	R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			d 3F	a_4F	unresolved	7	7	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			d 3P	2P	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0	3.48162	0.00000	e 1D	a_2D	unresolved	7	7	1	55047.9	Hf_II_(5d.6s2_2D<3/2>)	parent-matched (NIST ordinal)	usable	single-n	no	3.48162	3.48162	R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			e 3D	4D	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			e 3F	4F	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			e 3P	a_4P	unresolved	7	7	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0	2.13485	0.00000	f 1D	2D	unresolved	6	6	1	55047.9	Hf_II_(5d.6s2_2D<3/2>)	parent-matched	usable	single-n	no	2.13485	2.13485	R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0	2.23534	0.19254	f 3D	2D	unresolved	6	6	3	55047.9	Hf_II_(5d.6s2_2D<3/2>)	parent-matched	usable	single-n	no	2.20181	2.28131	R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			f 3F	2F	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			f 3P	4P	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0	1.93490	0.00000	g 1D	2D	unresolved	6	6	1	55047.9	Hf_II_(5d.6s2_2D<3/2>)	parent-matched	usable	single-n	no	1.93490	1.93490	R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0	2.06657	0.11827	g 3D	2D	unresolved	6	6	3	55047.9	Hf_II_(5d.6s2_2D<3/2>)	parent-matched	usable	single-n	no	2.03786	2.08264	R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			g 3F	2F	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			g 3P	2P	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	0	0			i 3F	a_2F	unresolved	7	7	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	1	5	2.41957	0.00000	5G*		LS	6	6	1	55047.9	Hf_II_(5d.6s2_2D<3/2>)	forced — sole published limit	usable	single-n	no	2.41957	2.41957	R_M	spectra_raw/queue2/HfI.tsv
72	1	1	0			s 3D*	b_4F	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	1	0			t 3D*	b_4P	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	1	0			t 3F*	b_4F	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	1	0			u 3D*	a_2P	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	1	0			u 3F*	b_2G	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	1	0			v 1F*	b_2G	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	1	0	3.43831	0.16855	v 3D*	b_2D	unresolved	6	6	3	55047.9	Hf_II_(5d.6s2_2D<3/2>)	parent-matched (NIST ordinal)	usable	single-n	no	3.44834	3.53763	R_M	spectra_raw/queue2/HfI.tsv
72	1	1	0	2.96879	0.64084	v 3F*	b_2D	unresolved	6	6	3	55047.9	Hf_II_(5d.6s2_2D<3/2>)	parent-matched (NIST ordinal)	usable	single-n	no	2.96392	3.28192	R_M	spectra_raw/queue2/HfI.tsv
72	1	1	0			v 3G*	b_2G	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
72	1	1	0			v 3P*	b_4P	unresolved	6	6	0			unwitnessed — parent limit not yet published	unusable — no limit		no			R_M	spectra_raw/queue2/HfI.tsv
