source	member	size_bytes	md5	disposition	target_path	note
drive/The Method Materials/restore-point-2_13.tar.gz	./The Method 1.6.md	738550	49900cf41f818ab789bb90fc596ac977	PRESENT-IN-REPO	drive/The Method Materials/The Method 1.6.md	byte-identical to a file already tracked
drive/The Method Materials/restore-point-2_13.tar.gz	./The Method 1.6.pdf	3767085	e171d8a54b5c857a9cafb539ad4de044	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/The Method 1.6.pdf	
drive/The Method Materials/restore-point-2_13.tar.gz	./The_Method_1_6_audits.py	28626	79878dbcf54e93c3a3b58932d08a1638	EXTRACTED	extracted/archives/restore-point-2-13/The_Method_1_6_audits.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./WALKED.json	26644	566d1aed748f4e5b907012dcf48fb63a	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/WALKED.json	
drive/The Method Materials/restore-point-2_13.tar.gz	./WALKED4.json	69527	0ca37ee5e64346ae955b845740fd18e4	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/WALKED4.json	
drive/The Method Materials/restore-point-2_13.tar.gz	./XRAY-KL2.tsv	4501	79064139ca26e6432dbe75af666407d4	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/XRAY-KL2.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./XRAY-KL3.tsv	4397	f30e734a8a98c1a9d2df740b76d4886a	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/XRAY-KL3.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./XRAY-L1M.tsv	3441	2f22939be61f903db39a706923b31894	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/XRAY-L1M.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./XRAY-L1M2.tsv	3643	7d6ca33c609eff63c7ec18bec5beb939	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/XRAY-L1M2.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./XRAY-L1M3.tsv	3807	d1c934fff1c574c49d2308825d610ed6	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/XRAY-L1M3.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./__pycache__/mathreg.cpython-312.pyc	157535	63158ff120b3568414d9552be1382c0b	SKIPPED-DERIVED		compiled bytecode; .gitignore excludes *.py[cod]
drive/The Method Materials/restore-point-2_13.tar.gz	./__pycache__/method_tower.cpython-312.pyc	9527	96d1c6dcfca4bf92b9fe207487e5dd3f	SKIPPED-DERIVED		compiled bytecode; .gitignore excludes *.py[cod]
drive/The Method Materials/restore-point-2_13.tar.gz	./__pycache__/store_gen.cpython-312.pyc	15732	e9f9c0a210e4c210a0fe686ac86d86a7	SKIPPED-DERIVED		compiled bytecode; .gitignore excludes *.py[cod]
drive/The Method Materials/restore-point-2_13.tar.gz	./__pycache__/zeno.cpython-312.pyc	8978	64cb2d55eb2ef85de9f712aa639e43e8	SKIPPED-DERIVED		compiled bytecode; .gitignore excludes *.py[cod]
drive/The Method Materials/restore-point-2_13.tar.gz	./a4b.py	5825	2d2a979ecc987e95f77055bcd396c51f	EXTRACTED	extracted/archives/restore-point-2-13/a4b.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./a5c.py	6239	2338f05a5502d08951ad3b63a68bfd3d	EXTRACTED	extracted/archives/restore-point-2-13/a5c.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./a_inward.py	4581	fb0fa4d927d8a1b068c7956ccdac28bd	EXTRACTED	extracted/archives/restore-point-2-13/a_inward.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./algebra.py	2909	c40e06b29f44dd11dadec24e9bfa2328	EXTRACTED	extracted/archives/restore-point-2-13/algebra.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./allcons.py	5706	fd47808eb283e2720cda46f19a92fba6	EXTRACTED	extracted/archives/restore-point-2-13/allcons.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./allladders.py	2067	708ac778052da3d7138f51e8b8def766	EXTRACTED	extracted/archives/restore-point-2-13/allladders.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./alpha.py	5508	87b637ee4885945d33424e2de3885398	EXTRACTED	extracted/archives/restore-point-2-13/alpha.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./ame_parse.py	4411	482b28d1e24f4bd4554fed2a5dfe392a	EXTRACTED	extracted/archives/restore-point-2-13/ame_parse.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./amp_index.py	5200	f7c3fd979eacfee67c2b4e49fa7683d8	EXTRACTED	extracted/archives/restore-point-2-13/amp_index.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./ampfix.py	3251	55c3b3b83d64c65e719d1c63bd0af761	EXTRACTED	extracted/archives/restore-point-2-13/ampfix.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./anec_null.py	5230	c659e2afb501e07ff58b22af892b08e2	EXTRACTED	extracted/archives/restore-point-2-13/anec_null.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./ang.py	2344	94c22d109757f91b92d66816408c269b	EXTRACTED	extracted/archives/restore-point-2-13/ang.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./appendix_audit.py	4033	1b0e7aa1323ad7c5dd9c203f045219dd	EXTRACTED	extracted/archives/restore-point-2-13/appendix_audit.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./archive/OPEN-PINNED.md	1691	d12c02c3fbe9594b8bce45d67f47fd8e	EXTRACTED	extracted/archives/restore-point-2-13/archive/OPEN-PINNED.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./archive/PINNED-NEXT-BUILD.md	2104	6ac120ad01a19905d19d9d82a216b946	EXTRACTED	extracted/archives/restore-point-2-13/archive/PINNED-NEXT-BUILD.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./archive/README.md	574	c99755f7370b8e75ffdf23e10911e6c2	EXTRACTED	extracted/archives/restore-point-2-13/archive/README.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./archive/SPECTRA-REMAINING.md	3591	2c2f12cfbd75a87c03f2cbe72dea0e93	EXTRACTED	extracted/archives/restore-point-2-13/archive/SPECTRA-REMAINING.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./archive/audit_out.txt	670	d102299d1493ab19474527025c2a4468	EXTRACTED	extracted/archives/restore-point-2-13/archive/audit_out.txt	
drive/The Method Materials/restore-point-2_13.tar.gz	./archive/transitions/INTEGRATION-transitions.md	16965	f0c1de497f3a38e73cd193a8a22318d4	EXTRACTED	extracted/archives/restore-point-2-13/archive/transitions/INTEGRATION-transitions.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./archive/transitions/Transitions.md	121691	d850b01992c459837afeaf4ea41e158b	EXTRACTED	extracted/archives/restore-point-2-13/archive/transitions/Transitions.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./archive_store_gen_v1.py.bak	4968	43c754b9185df44c9617e4521e174b29	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/archive_store_gen_v1.py.bak	
drive/The Method Materials/restore-point-2_13.tar.gz	./archive_store_gen_v2.py.bak	11613	666ac7053dc2fcef24da46939680af62	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/archive_store_gen_v2.py.bak	
drive/The Method Materials/restore-point-2_13.tar.gz	./argon.py	2582	5ac90e05d545a5edd87c2764d2e868df	EXTRACTED	extracted/archives/restore-point-2-13/argon.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./artefact_audit.py	4586	5064c12cb773d9b3001b8af5efe24154	EXTRACTED	extracted/archives/restore-point-2-13/artefact_audit.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./asd_pass.json	14	05264684494d320a16326d345e7fa358	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/asd_pass.json	
drive/The Method Materials/restore-point-2_13.tar.gz	./asd_pass.py	8576	3b4f883d8eab1d4577d8948e161690ab	EXTRACTED	extracted/archives/restore-point-2-13/asd_pass.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./audit_21_INPUT_extended.py	3900	81cfe56af9e346cfcc8397f41b0993ac	EXTRACTED	extracted/archives/restore-point-2-13/audit_21_INPUT_extended.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./audit_figures.py	5263	6aa9c326357496dba90937e1e0691b16	EXTRACTED	extracted/archives/restore-point-2-13/audit_figures.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./audit_full.py	5471	2674ac4a2d913eacfed3d49684c87ff6	EXTRACTED	extracted/archives/restore-point-2-13/audit_full.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./audit_laws.py	4027	fbc83eee5d5c6c2c3a3ae5bd3cd37c28	EXTRACTED	extracted/archives/restore-point-2-13/audit_laws.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./audit_session.py	7223	6315f06a2693f9de224972145714b1a4	EXTRACTED	extracted/archives/restore-point-2-13/audit_session.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./audit_split.py	2734	25c615285f4420f3914e901feb97d3e3	EXTRACTED	extracted/archives/restore-point-2-13/audit_split.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./aufbau.py	5373	4c9dffc506702d55047c107440d58e29	EXTRACTED	extracted/archives/restore-point-2-13/aufbau.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./axes.py	6620	a5da14499b0e9bb9b9a13c42504e386b	EXTRACTED	extracted/archives/restore-point-2-13/axes.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./balance.py	4873	3f613ea8ec84e7072a37ecdf7e326c22	EXTRACTED	extracted/archives/restore-point-2-13/balance.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./bcoef.py	2526	1141a4fc24dd375a8389301e70489d67	EXTRACTED	extracted/archives/restore-point-2-13/bcoef.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./belokolos_spectrum.py	4994	87a08d63c8a9901debf742240d17c36b	EXTRACTED	extracted/archives/restore-point-2-13/belokolos_spectrum.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./beta.py	2433	b6f70d1f66185a3cde75dcea54a3858b	EXTRACTED	extracted/archives/restore-point-2-13/beta.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./binary_mechanism.py	6281	e8c76791c6ff9de686cb88480ed67a6e	EXTRACTED	extracted/archives/restore-point-2-13/binary_mechanism.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./block_ascent.py	5142	a49d1ead295ce0be1d9e3a1214d0ad3e	EXTRACTED	extracted/archives/restore-point-2-13/block_ascent.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./brack.py	2831	0a2e63e6c8a5496b32cb1c479b949b6c	EXTRACTED	extracted/archives/restore-point-2-13/brack.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./bracket.py	4794	6fff5a735435ab2c6472464b842d36f3	DUP-OF-EXTRACTED	extracted/archives/spectra-levels-store/deliver/bracket.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./bridge_compendium_tail.py	4942	dd378be00283f30b1782210c30b1cf5f	EXTRACTED	extracted/archives/restore-point-2-13/bridge_compendium_tail.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./bridge_indices_tail.py	9851	a96077d3fbc90387b5045fda6fd1f0a5	EXTRACTED	extracted/archives/restore-point-2-13/bridge_indices_tail.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./bridge_transpose.py	5131	2970bc918b0c245259ceada2d9102087	EXTRACTED	extracted/archives/restore-point-2-13/bridge_transpose.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./caI.py	1737	bd6921019144f932be01050764c0a003	EXTRACTED	extracted/archives/restore-point-2-13/caI.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/.series_gen.done	302	9427b2d31071570f5eb62c1fd337e16b	EXTRACTED	extracted/archives/restore-point-2-13/captures/.series_gen.done	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/.series_gen_store.done	94	839817c28989e84d65bfe0570e6ba793	EXTRACTED	extracted/archives/restore-point-2-13/captures/.series_gen_store.done	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/AME2020-A9.tsv	1611	0fd0b1efc981d3e10732cea17441ab23	EXTRACTED	extracted/archives/restore-point-2-13/captures/AME2020-A9.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/AME2020-TableI.tsv	102826	9540ebcd3ef5b9801ca1e859bff46629	EXTRACTED	extracted/archives/restore-point-2-13/captures/AME2020-TableI.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/COORDINATES-jK.tsv	5907	a816113ed8e31f70b5a2d297eda0abc6	EXTRACTED	extracted/archives/restore-point-2-13/captures/COORDINATES-jK.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/FETCH-BATCHED.txt	2444	2e5fcb9e9dc7bf629034d416ddf4ff60	EXTRACTED	extracted/archives/restore-point-2-13/captures/FETCH-BATCHED.txt	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/FETCH-NEUTRALS.txt	1783	159b9b024ca0f886da6e96120cab4692	EXTRACTED	extracted/archives/restore-point-2-13/captures/FETCH-NEUTRALS.txt	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/FETCH-PATHS.tsv	9964	5bd45c17064f07b90646e811cfc39efa	EXTRACTED	extracted/archives/restore-point-2-13/captures/FETCH-PATHS.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/FETCH-QUEUE.tsv	11173	6d6e208690f98e4e8e467e435fd85d83	EXTRACTED	extracted/archives/restore-point-2-13/captures/FETCH-QUEUE.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/FETCH-QUEUE.txt	1301	ce507e5e94d44823b9aff155348d2446	EXTRACTED	extracted/archives/restore-point-2-13/captures/FETCH-QUEUE.txt	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/GEMINI-UNVERIFIED.tsv	397	42ffef0a2a2916008dda279e3e764eff	EXTRACTED	extracted/archives/restore-point-2-13/captures/GEMINI-UNVERIFIED.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/IE-neutral-all.tsv	3354	a135b468b7966560cb2733038a1f3e50	EXTRACTED	extracted/archives/restore-point-2-13/captures/IE-neutral-all.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/INPUTS-GEMINI.md	10047	c82f3bf9681817b92253af9321d4e0c6	EXTRACTED	extracted/archives/restore-point-2-13/captures/INPUTS-GEMINI.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/LADDER-H-Ar-I-III.tsv	3051	d3b985d0ee6af8727cdb54963150cde1	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/LADDER-H-Ar-I-III.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/LADDER-K-Kr.tsv	8116	432c7db89bdba742f834180c9344061f	EXTRACTED	extracted/archives/restore-point-2-13/captures/LADDER-K-Kr.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/LEVELS-Fe-I.tsv	1851	a0feb4b07dd7b0f4bdefd648afd7d371	DUP-OF-EXTRACTED	extracted/archives/spectra-levels-store/deliver/captures/LEVELS-Fe-I.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/LEVELS-K-I.tsv	1713	ed93050cd04afdc2a0493553ea8ceb08	DUP-OF-EXTRACTED	extracted/archives/spectra-levels-store/deliver/captures/LEVELS-K-I.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/LEVELS-Kr-I.tsv	2610	7fa88c8c2c79f20e7b8c4437dd3f7bcf	DUP-OF-EXTRACTED	extracted/archives/spectra-levels-store/deliver/captures/LEVELS-Kr-I.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/NEUTRALS-STAGING.tsv	77844	ff5aeebba92ffa61c562551aa573a583	DUP-OF-EXTRACTED	extracted/archives/spectra-levels-store/deliver/captures/NEUTRALS-STAGING.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/QDEFECT-TOPbase.tsv	2786	ac37891974cb5994aa75d07622e7d26a	EXTRACTED	extracted/archives/restore-point-2-13/captures/QDEFECT-TOPbase.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/QDEFECT-Theodosiou-1986.tsv	2396	6deffa87d232f2bcb6cd0e47582a5232	EXTRACTED	extracted/archives/restore-point-2-13/captures/QDEFECT-Theodosiou-1986.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/QUEUE2-INVENTORY.tsv	2331	0252f08b7d95bd5c26bbbf98aded48a5	DUP-OF-EXTRACTED	extracted/archives/spectra-levels-store/deliver/captures/QUEUE2-INVENTORY.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/RADII-Bk-Cf-PREDICTED.tsv	2628	7350df3b4dc3ca8a9dd3c82ee349c9a9	EXTRACTED	extracted/archives/restore-point-2-13/captures/RADII-Bk-Cf-PREDICTED.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/RADII-actinide.tsv	2351	8cbeeb0d03b1cb56fa7beb6a2e4614c6	EXTRACTED	extracted/archives/restore-point-2-13/captures/RADII-actinide.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/READING-LIST-CENSUS.txt	636	6290a4bf5d8d60ee69bf679747170fd3	EXTRACTED	extracted/archives/restore-point-2-13/captures/READING-LIST-CENSUS.txt	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/READING-LIST-STAGING.tsv	243403	9f9dca7e45eff17ddad4adb6885b3b79	PRESENT-IN-REPO	drive/The Method Materials/READING-LIST-STAGING.tsv	byte-identical to a file already tracked
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/READING-LIST.tsv	3453	9eb34edd90408bf1177d661b6bf35318	EXTRACTED	extracted/archives/restore-point-2-13/captures/READING-LIST.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/STORE-RECONSTRUCT.tsv	126538	af09d2f29955250876d2d23d9d727216	PRESENT-IN-REPO	drive/The Method Materials/STORE-RECONSTRUCT__1Ofobo8HO6TU4Vphzj7eur_5neUXGFbaS.tsv	byte-identical to a file already tracked
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/URLS-SUPPLIED.md	5445	fe9cbf4c35248292a705a81387cefc84	EXTRACTED	extracted/archives/restore-point-2-13/captures/URLS-SUPPLIED.md	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/XRAY-L1N2.tsv	2019	a8f9c14e943da1e9458a52ec314cbf5e	EXTRACTED	extracted/archives/restore-point-2-13/captures/XRAY-L1N2.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/XRAY-L1N3.tsv	1995	599f1615d1aa80c0aacf16d4d45c77f3	EXTRACTED	extracted/archives/restore-point-2-13/captures/XRAY-L1N3.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/XRAY-L2M1.tsv	3237	e528112ccc040fbd514fc4ecfceb36cf	EXTRACTED	extracted/archives/restore-point-2-13/captures/XRAY-L2M1.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/XRAY-L2M4.tsv	3172	1f86033050453bf475ea4d19de7b8c36	EXTRACTED	extracted/archives/restore-point-2-13/captures/XRAY-L2M4.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/XRAY-L3M1.tsv	3285	d112b1da0085d920f9ef5b74feeb482b	EXTRACTED	extracted/archives/restore-point-2-13/captures/XRAY-L3M1.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/XRAY-L3M4.tsv	3245	d739887d3bdd0fc782aa5c73cb713d43	EXTRACTED	extracted/archives/restore-point-2-13/captures/XRAY-L3M4.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./captures/XRAY-L3M5.tsv	3542	51bc0295afde53aea9ef75d7a99ccd84	EXTRACTED	extracted/archives/restore-point-2-13/captures/XRAY-L3M5.tsv	
drive/The Method Materials/restore-point-2_13.tar.gz	./cclose.py	2711	87e5f463dc8432a4219dac0f724875c8	EXTRACTED	extracted/archives/restore-point-2-13/cclose.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./cclose2.py	2338	9458901a845da4448707e29d87f682aa	EXTRACTED	extracted/archives/restore-point-2-13/cclose2.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./centre.py	2946	aeb644eb0134edf62549228b3ce1de13	EXTRACTED	extracted/archives/restore-point-2-13/centre.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./centre_column.py	4798	7d247b35d2dbfed44d0d7a34c0dff12f	EXTRACTED	extracted/archives/restore-point-2-13/centre_column.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./channel_verify.py	5338	7793f1bbc15778b66b807f643fba1532	EXTRACTED	extracted/archives/restore-point-2-13/channel_verify.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./channels.py	16774	98b332d280e07bd92da17eef0a4cbbec	PRESENT-IN-REPO	drive/The Method Materials/channels__1NTWkFND4g1zKcWeTFPkRxJnltA-OWIQz.py	byte-identical to a file already tracked
drive/The Method Materials/restore-point-2_13.tar.gz	./channels_map.json	7572585	61a84e773e5c372714b742c652722415	DUP-OF-EXTRACTED	extracted/archives/method16-rp-b-data/channels_map.json	
drive/The Method Materials/restore-point-2_13.tar.gz	./channels_principle.py	7081	554d0d91987dce49458dd7cecf412c26	EXTRACTED	extracted/archives/restore-point-2-13/channels_principle.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./charge_index.py	6157	d8ab23210ee340108aef25624badd7bb	EXTRACTED	extracted/archives/restore-point-2-13/charge_index.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./check_audit.py	3681	d80d03a6707bce76e38a4e38d6fc95bc	EXTRACTED	extracted/archives/restore-point-2-13/check_audit.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./chem2.py	3150	636662500aaacf8980fbaa6c64d59f0e	EXTRACTED	extracted/archives/restore-point-2-13/chem2.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./chem3.py	4101	875396b8ee86fc217a9d45a6ad743bb7	EXTRACTED	extracted/archives/restore-point-2-13/chem3.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./chem4.py	3816	d361679437b138fb2e9aba8e5c8a1758	EXTRACTED	extracted/archives/restore-point-2-13/chem4.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./chem_index.py	5774	ba3573920e4b8e1258cde86704e0a23c	EXTRACTED	extracted/archives/restore-point-2-13/chem_index.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./chg.py	3886	0097bc211326178d81dee6839cb61ed8	EXTRACTED	extracted/archives/restore-point-2-13/chg.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./chgNe.py	1913	c7883f023548cb9a27c0cd20a6ca619f	EXTRACTED	extracted/archives/restore-point-2-13/chgNe.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./chk.py	2581	45b75f1b31841a0f55324811859db758	EXTRACTED	extracted/archives/restore-point-2-13/chk.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./chswitch.py	3974	58caa9418fafe7536a6c91ef1369a774	EXTRACTED	extracted/archives/restore-point-2-13/chswitch.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./clat.py	3600	3b06496668ea4e766c39c6411805b6a2	EXTRACTED	extracted/archives/restore-point-2-13/clat.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./close.py	3017	e16597f5e9a195861949189e1ff75e86	EXTRACTED	extracted/archives/restore-point-2-13/close.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./close_L.py	6128	8fc0c8c5c3fb834f129756b0c157a5d7	EXTRACTED	extracted/archives/restore-point-2-13/close_L.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./close_L118.py	5416	c6104968a8c61847975a5d5c8c4a0724	EXTRACTED	extracted/archives/restore-point-2-13/close_L118.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./compare_audit.py	8108	f9747caec4cbd8c7e747509e208dbafc	EXTRACTED	extracted/archives/restore-point-2-13/compare_audit.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./compendium.py	19199	dde710f1605e1c02ff7efa409d6980a9	EXTRACTED	extracted/archives/restore-point-2-13/compendium.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./compendium_audit.py	7215	1722ea6fd3bf8c8d45adf9acec8e00ed	EXTRACTED	extracted/archives/restore-point-2-13/compendium_audit.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./complete.py	9986	06a632a281f5449d5adf577e5384d872	EXTRACTED	extracted/archives/restore-point-2-13/complete.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./constrain.py	5542	20088d289f468a5163f5a6b7ed8bb1a6	EXTRACTED	extracted/archives/restore-point-2-13/constrain.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./consts.py	3454	a84fffabd4a6be2351703ae230535a9d	EXTRACTED	extracted/archives/restore-point-2-13/consts.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./contingency.py	6336	31beb0adaa908d36239d6b4ffb408949	EXTRACTED	extracted/archives/restore-point-2-13/contingency.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./contingency_sweep.py	11078	112bb661fded66c8479e3391956c192a	EXTRACTED	extracted/archives/restore-point-2-13/contingency_sweep.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./converge_selfsame.py	4891	98fd3b3ecdd9219c377c73701542df0a	EXTRACTED	extracted/archives/restore-point-2-13/converge_selfsame.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./coords.py	9560	d88d4801a80cf85fa1e92652d5ddfe70	EXTRACTED	extracted/archives/restore-point-2-13/coords.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./coreblind_fill.py	4119	22c12aa46dcc019d0688d57c288062e7	EXTRACTED	extracted/archives/restore-point-2-13/coreblind_fill.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./corner_sudoku.py	4642	af00b816691c61c39407c6457f765246	EXTRACTED	extracted/archives/restore-point-2-13/corner_sudoku.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./criterion_probe.py	2829	0a28a5aeb793591b05b1be83820327a0	EXTRACTED	extracted/archives/restore-point-2-13/criterion_probe.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./cross.py	2780	f91ec44aa66e804cd94a303f15dee3a0	EXTRACTED	extracted/archives/restore-point-2-13/cross.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./cross_a.py	2628	534b3ec9a67894601cd6c17940e248a1	EXTRACTED	extracted/archives/restore-point-2-13/cross_a.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./cross_audit.py	4760	44d9522ce945c12cc8f82509939a11c0	EXTRACTED	extracted/archives/restore-point-2-13/cross_audit.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./cross_compendia.py	3582	099244337bbd4a44edae6b03ddd3953f	EXTRACTED	extracted/archives/restore-point-2-13/cross_compendia.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./crossread.py	3499	2a7cc3812ac0c9f423cc24b16b562c43	EXTRACTED	extracted/archives/restore-point-2-13/crossread.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./cy_final.py	3189	f4f1f1ba27155d0d42f51029ed310c8f	EXTRACTED	extracted/archives/restore-point-2-13/cy_final.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./cycle1.py	6108	180710b510033408dc5b85585346f504	EXTRACTED	extracted/archives/restore-point-2-13/cycle1.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./cycle11.py	4615	d34444aca8152b7cf263a2e9dcc726bb	EXTRACTED	extracted/archives/restore-point-2-13/cycle11.py	
drive/The Method Materials/restore-point-2_13.tar.gz	./cycle16.py	3735	d2e2c8945340661c0782e0de8618c4d2	EXTRACTED	extracted/archives/restore-point-2-13/cycle16.py	
