filename	md5	size_bytes	status	target_path	source_shard	conversation	created_at	versions	note
score_t3b.py	adc29370006a2a868867f7ad518438bf	955	RECOVERED	recovered/score_t3b.py	2026-08/7e46f948-807f-42ba-b21e-f05445a7ce9d.json	LCP11	2026-08-16T18:40:19.531025Z	1	
scoregrid.py	7ecf69161dff3a67aa0b3ed053df7954	5361	RECOVERED	recovered/scoregrid.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
scrutinyA.py	b41c106061dd7c7cdec1cf3d5d487252	6959	RECOVERED-BY-WRITE	recovered/scrutinyA.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
scrutinyB.py	2329c8d8b7299c79a73c4924c53fb2fd	8751	RECOVERED-BY-WRITE	recovered/scrutinyB.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
scrutinyC.py	266e6b878aa3af80f246c0dff8c52794	10605	RECOVERED-BY-WRITE	recovered/scrutinyC.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
scrutinyD.py	56f85c81651919d44dcdd32bd1b058a5	5734	RECOVERED-BY-WRITE	recovered/scrutinyD.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
scrutinyE.py	060804d6d9d1ae93f50da3bfa8ea8528	5633	RECOVERED-BY-WRITE	recovered/scrutinyE.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
scrutinyF.py	3a4e07e2d7b134e7c9e999bfc88b5149	6649	RECOVERED-BY-WRITE	recovered/scrutinyF.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
scvi.py	bfb17e77da8640ecec08bd4699384bdd	3532	RECOVERED	recovered/scvi.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
sdiag_tmp.py	ee590f85f34b7ac555eb95405f8adee7	1362	RECOVERED	recovered/sdiag_tmp.py	2026-08/96b02d20-b6b1-4b3d-a4a4-679f111bdfe0.json	LCP30	2026-08-17T18:16:50.971701Z	1	
seal.py	d1bc62f201a2f5673c91eae51becdf77	2615	RECOVERED-BY-WRITE	recovered/seal.py	2026-08/206877bf-05b7-4ab7-b0b4-5d1493431343.json	LCP55	2026-08-20T15:31:26.574817Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
seal58.sh	0d1f69fb10ec9d4eccc6761aeb9198c8	926	RECOVERED	recovered/seal58.sh	2026-08/545a3a19-0868-41a0-ad3d-c7d7b4ece6ee.json	LCP56	2026-08-20T15:53:56.831905Z	1	
search.py	33fb64b19e1ae3447df0f7537741cdd2	1254	RECOVERED	recovered/search.py	2026-07/90e1dabf-fa50-4e1a-96a0-6e30c5bde46c.json	electromagnetism	2026-07-31T21:19:42.513517Z	2	
search.py	f6d3e949064a45bfd8ee611107d0875f	4680	RECOVERED	recovered/search__f6d3e949.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	2	
search2.py	12dca994bf340d09b30cb552d2ceba87	1692	RECOVERED	recovered/search2.py	2026-07/90e1dabf-fa50-4e1a-96a0-6e30c5bde46c.json	electromagnetism	2026-07-31T21:19:42.513517Z	1	
sec.js	c3520079902459a661825f23894bf602	3676	RECOVERED	recovered/sec.js	2026-06/f5fb44a9-a6b3-4c15-ab61-64a7115fcfbb.json	Cold fusion exploration	2026-06-19T18:59:26.533031Z	1	
sec10.js	e0b1c2a17c37961c4a58342273eed7d9	8616	RECOVERED	recovered/sec10.js	2026-06/f5fb44a9-a6b3-4c15-ab61-64a7115fcfbb.json	Cold fusion exploration	2026-06-19T18:59:26.533031Z	1	
sec12.js	3ee33e6f1a0273f62abe2f5d993b0d59	7403	RECOVERED	recovered/sec12.js	2026-06/f5fb44a9-a6b3-4c15-ab61-64a7115fcfbb.json	Cold fusion exploration	2026-06-19T18:59:26.533031Z	1	
sec13.js	74d0b0284687316f550419e185b59207	6247	RECOVERED	recovered/sec13.js	2026-06/f5fb44a9-a6b3-4c15-ab61-64a7115fcfbb.json	Cold fusion exploration	2026-06-19T18:59:26.533031Z	1	
seed.py	5eaa77fd88c3e4103eebe075d6340ca9	1920	RECOVERED	recovered/seed.py	2026-08/75b98b7a-b5f3-4ffe-b323-4ca67540c463.json	64	2026-08-29T22:52:55.184429Z	3	
seed.py	cf8b2f74e49a5f4569cf15390c94fae9	2492	RECOVERED	recovered/seed__cf8b2f74.py	2026-08/dd6f1a2a-6406-4938-a9c8-559d5e0036a0.json	Book-layer work and memory systems	2026-08-28T19:12:49.293382Z	3	
seed.py	56fc76a83c6b224e1e98f1f70d460522	3249	RECOVERED	recovered/seed__56fc76a8.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	3	
seedD78.py	9e17caa9eeccc4cd5bba177a8e783062	4956	RECOVERED	recovered/seedD78.py	2026-08/56d50e47-a86f-4adf-b35d-23f16e62c0bb.json	LCP75	2026-08-21T14:45:16.390881Z	1	
seedcensus.py	63e3fe5c916cab1f924aba8f6f259e64	1831	RECOVERED	recovered/seedcensus.py	2026-08/56514f53-7886-413f-b71c-04c4da68b701.json	65	2026-08-29T23:33:30.109086Z	1	
seedenum2.py	5c865ff55d9c441e5b97188fdf6c1788	1961	RECOVERED	recovered/seedenum2.py	2026-08/56514f53-7886-413f-b71c-04c4da68b701.json	65	2026-08-29T23:33:30.109086Z	1	
seedenum3.py	d04066df8f9da0cbca815756b1c9b5ce	2005	RECOVERED	recovered/seedenum3.py	2026-08/56514f53-7886-413f-b71c-04c4da68b701.json	65	2026-08-29T23:33:30.109086Z	1	
seedscore.py	a0ab0286d56a733a3feeec944a7e218c	6124	RECOVERED-BY-WRITE	recovered/seedscore.py	2026-08/f5c8e4ad-f64c-43fd-af90-305c44411f86.json	LCP59	2026-08-20T17:20:49.970932Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
seedtest.py	28ebab8cf0afef392d6e3d408e0bf84d	5683	RECOVERED-BY-WRITE	recovered/seedtest.py	2026-08/f5c8e4ad-f64c-43fd-af90-305c44411f86.json	LCP59	2026-08-20T17:20:49.970932Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
seg2.py	7c0c6b5b4fdc5ed5efc1325debbb0f07	2040	RECOVERED	recovered/seg2.py	2026-08/2f6e0568-b5bc-4709-8eca-7c64aeea87bb.json	62	2026-08-29T16:33:46.205793Z	1	
seg_blocks.py	50f3564e5abc5d51f109cc97b0d33d6d	1660	RECOVERED	recovered/seg_blocks.py	2026-08/2f6e0568-b5bc-4709-8eca-7c64aeea87bb.json	62	2026-08-29T16:33:46.205793Z	1	
seg_closure.py	be6927599b4093d2eab682fc0a8b0b4b	2004	RECOVERED	recovered/seg_closure.py	2026-08/2f6e0568-b5bc-4709-8eca-7c64aeea87bb.json	62	2026-08-29T16:33:46.205793Z	1	
segment.py	9c22ea8f4298397337870d5165801b70	3461	RECOVERED	recovered/segment.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
self.py	90fde2ad38a86d28e61bef9173531b82	2699	RECOVERED	recovered/self.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
selfcont.py	f61a5b04bf3fc393a58abad03c50132e	3812	RECOVERED	recovered/selfcont.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
semf.py	874d6523166be7d8e14aa041707da99e	2807	RECOVERED	recovered/semf.py	2026-07/624f002f-b128-475f-979e-d65e85fc991d.json	Practical applications of the lattice framework	2026-07-27T17:24:38.528122Z	1	
semi84.py	19d0d4dd0d81e20aa5e4a5b034f1b8f8	13377	RECOVERED-BY-WRITE	recovered/semi84.py	2026-08/eacbfe39-f620-4a65-b07a-3ad6c9bf90fe.json	LCP81	2026-08-21T21:51:52.507802Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
semi85.py	3fd04ebac5eb0ed06ffb8f147a40e4d8	14566	RECOVERED-BY-WRITE	recovered/semi85.py	2026-08/4a388e9a-e05b-437f-a4a2-5de66073ae57.json	LCP82	2026-08-22T13:31:49.591173Z	3	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
semi86.py	d0f25fbee5ed351e18370570e1243d1c	10201	RECOVERED-BY-WRITE	recovered/semi86.py	2026-08/a5fde92f-2401-472a-b43f-6379d9b0051b.json	LCP83	2026-08-22T13:56:58.687113Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
semi87.py	4a3c7577ce3538d8038abc252dbb58c7	11176	RECOVERED-BY-WRITE	recovered/semi87.py	2026-08/ece94611-42e5-4a8f-9b5f-040ed8240e19.json	LCP84	2026-08-22T14:13:16.093401Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
seq_check.py	62d51e79383c3591f5182581d16b7952	1970	RECOVERED	recovered/seq_check.py	2026-08/f2069859-86cc-427e-a1e2-09f1321b39ae.json	The Method 1.6.1	2026-08-10T03:57:17.560318Z	1	
served.tsv	eaf0bf1a1ed89e16855ce2b7b20237d5	563	RECOVERED	recovered/served.tsv	2026-08/7e46f948-807f-42ba-b21e-f05445a7ce9d.json	LCP11	2026-08-16T18:40:19.531025Z	1	
session-record.md	764cd5094dce7a11ac9b1eb8cef981a1	10478	RECOVERED	recovered/session-record.md	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
settle.py	42370243a250aa19849418980333ddb5	3914	RECOVERED	recovered/settle.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
severed.py	01a4b4789ab2ca2b96a20ea715348cfc	3329	RECOVERED	recovered/severed.py	2026-08/764406b9-5552-45a2-9bf6-adb32378bf73.json	transitions	2026-08-02T15:21:50.109739Z	1	
sh2.py	cb8a0efff644f85852b6332a1e1f693d	2128	RECOVERED	recovered/sh2.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
shanks.py	f259ab27f9f591bd200e13809bdd1347	3490	RECOVERED	recovered/shanks.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
shape.py	e41df2e69b2c4ba679590e1792880d98	2241	RECOVERED	recovered/shape.py	2026-08/56514f53-7886-413f-b71c-04c4da68b701.json	65	2026-08-29T23:33:30.109086Z	4	
shape.py	62c357dab0bc815d38dce733aeee60e7	4766	RECOVERED	recovered/shape__62c357da.py	2026-07/90e1dabf-fa50-4e1a-96a0-6e30c5bde46c.json	electromagnetism	2026-07-31T21:19:42.513517Z	4	
shape.py	e021d35e513219daa361542ca3f23847	6819	RECOVERED	recovered/shape__e021d35e.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	4	
shape.py	187e9e96e4013ea43bb44e16968d2db0	4369	RECOVERED	recovered/shape__187e9e96.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	4	
shapes.py	2da5df1fd4101f0471c6e4bbee8d2840	6036	RECOVERED	recovered/shapes.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
shear.py	769f2150d52e031560e00be8e6aabaa3	2530	RECOVERED	recovered/shear.py	2026-06/f5fb44a9-a6b3-4c15-ab61-64a7115fcfbb.json	Cold fusion exploration	2026-06-19T18:59:26.533031Z	1	
shoot.c	8067971e337ac720c738c24f117a73f0	585	RECOVERED	recovered/shoot.c	2026-08/2705099f-01f7-4e27-a181-062f400655f5.json	LCP3	2026-08-16T01:39:29.271789Z	1	
shoot_x.c	80c8491637e38bf615015a164336236a	1746	RECOVERED-BY-WRITE	recovered/shoot_x.c	2026-08/d7e123c4-b9b8-4e22-a403-1f07cf213ec4.json	LCP16	2026-08-16T20:48:04.704681Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
sig.py	e8ac4735f2aa8241f1983bdfc5f9371e	2109	RECOVERED	recovered/sig.py	2026-07/624f002f-b128-475f-979e-d65e85fc991d.json	Practical applications of the lattice framework	2026-07-27T17:24:38.528122Z	1	
sig_l13.py	d77066d4c7cb96e8fbdf62988942653a	965	RECOVERED	recovered/sig_l13.py	2026-08/d94389c8-4d13-4ad0-9eb8-fdad834567ba.json	54	2026-08-28T21:36:32.840028Z	1	
sig_sweep.py	468a167e3c2800f8c8ced44b04abbb2c	900	RECOVERED	recovered/sig_sweep.py	2026-08/d94389c8-4d13-4ad0-9eb8-fdad834567ba.json	54	2026-08-28T21:36:32.840028Z	1	
sig_val.py	8e8f91968fd8b4b0bbb7e7848d03faf6	1146	RECOVERED	recovered/sig_val.py	2026-08/d94389c8-4d13-4ad0-9eb8-fdad834567ba.json	54	2026-08-28T21:36:32.840028Z	1	
siggers.py	d6a69468e07696b0da311ee5ce4f6955	3926	RECOVERED	recovered/siggers.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
sigma.py	36e2140b13d7f29508347560fdc8f6cc	2133	RECOVERED	recovered/sigma.py	2026-07/d175ab4c-e19d-465e-acbc-447f0620a8cc.json	Lattice formalism for electronic occupancy sequencing	2026-07-27T00:09:19.704787Z	1	
silence.py	0da5431b989c7928f78ad000a3685496	2967	RECOVERED	recovered/silence.py	2026-08/f2069859-86cc-427e-a1e2-09f1321b39ae.json	The Method 1.6.1	2026-08-10T03:57:17.560318Z	1	
single.py	c115f229a3f5ac6d3cb4a5f682fe0948	3587	RECOVERED	recovered/single.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
singlecell.py	50152cd08cbfe579a94daf860b3976f0	4245	RECOVERED	recovered/singlecell.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
six.py	c212234bfcca961036048529bf82dcd7	1547	RECOVERED	recovered/six.py	2026-08/f2069859-86cc-427e-a1e2-09f1321b39ae.json	The Method 1.6.1	2026-08-10T03:57:17.560318Z	2	
six.py	d281483c557210c9092897602a4a33b0	4158	RECOVERED	recovered/six__d281483c.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	2	
size.py	773cd9086dce6a341c765779582c2eac	2606	RECOVERED	recovered/size.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
sl.py	b1609c05a9b6dea5cf4774add294597a	3972	RECOVERED	recovered/sl.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
sl2.py	de02d51f290212e1749cac393232b497	2381	RECOVERED	recovered/sl2.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
slack.py	d39c2f0165502c33e499f2aafa8854bc	3464	RECOVERED-BY-WRITE	recovered/slack.py	2026-07/90e1dabf-fa50-4e1a-96a0-6e30c5bde46c.json	electromagnetism	2026-07-31T21:19:42.513517Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
slater.py	1b8a52ccd4cce459e2b32b92be5ea2b4	3197	RECOVERED	recovered/slater.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
slater93.py	ac2a473da878e4bf33e9719dc24b060e	4155	RECOVERED-BY-WRITE	recovered/slater93.py	2026-08/1f907dfa-7b90-4e5d-9bb1-ead2eca48912.json	LCP90	2026-08-22T17:28:28.197917Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
slices.py	82803d2d4f76b4b4dff27fd948c6ca94	3073	RECOVERED	recovered/slices.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
slip-1848.md	fb19b7bf8edc5de479405bc89b94c906	1657	RECOVERED-BY-WRITE	recovered/slip-1848.md	2026-08/c25abe93-eb2e-4554-a979-7fc424f164a0.json	Register 1.1	2026-08-15T23:11:05.647490Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
slip-bankname.md	5d30be4b8fb782b7e7b45f3f697184a3	1416	RECOVERED-BY-WRITE	recovered/slip-bankname.md	2026-08/c25abe93-eb2e-4554-a979-7fc424f164a0.json	Register 1.1	2026-08-15T23:11:05.647490Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
slip-boardrev.md	eeb07bcb35c9278f2a41ec9f82b6c752	2774	RECOVERED-BY-WRITE	recovered/slip-boardrev.md	2026-08/ac21986e-8fba-4d2b-ac0f-f6afcdfce85e.json	the Board 1.1	2026-08-15T22:14:54.313953Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
slip-facet5.md	6d812c614ee3184153add5fd7ddbb505	1524	RECOVERED	recovered/slip-facet5.md	2026-08/c25abe93-eb2e-4554-a979-7fc424f164a0.json	Register 1.1	2026-08-15T23:11:05.647490Z	1	
slip-frI.md	616b8ce359d4dc0814cdcfbcd5a38e75	1483	RECOVERED	recovered/slip-frI.md	2026-08/c25abe93-eb2e-4554-a979-7fc424f164a0.json	Register 1.1	2026-08-15T23:11:05.647490Z	1	
slip-null.md	07ec1a028ac1e0ff361e76468528967d	1421	RECOVERED	recovered/slip-null.md	2026-08/c25abe93-eb2e-4554-a979-7fc424f164a0.json	Register 1.1	2026-08-15T23:11:05.647490Z	1	
slip-numbers.md	4b04e3accca1ec4e462d95ffe6a627d7	1845	RECOVERED-BY-WRITE	recovered/slip-numbers.md	2026-08/c25abe93-eb2e-4554-a979-7fc424f164a0.json	Register 1.1	2026-08-15T23:11:05.647490Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
slip-seam.md	63d8ed5f36e88595a8690976d79ca57e	1677	RECOVERED	recovered/slip-seam.md	2026-08/c25abe93-eb2e-4554-a979-7fc424f164a0.json	Register 1.1	2026-08-15T23:11:05.647490Z	1	
slip-seed.md	7c5fa59e143f94284d46d9705dc640c4	1894	RECOVERED	recovered/slip-seed.md	2026-08/c25abe93-eb2e-4554-a979-7fc424f164a0.json	Register 1.1	2026-08-15T23:11:05.647490Z	1	
slip-selfcorr.md	bc6a82ee6c2b18303d0f8e4020b6774c	1557	RECOVERED	recovered/slip-selfcorr.md	2026-08/c25abe93-eb2e-4554-a979-7fc424f164a0.json	Register 1.1	2026-08-15T23:11:05.647490Z	1	
slip-staleness.md	731c8d28512c2646671f0dc30e69652e	1423	RECOVERED	recovered/slip-staleness.md	2026-08/c25abe93-eb2e-4554-a979-7fc424f164a0.json	Register 1.1	2026-08-15T23:11:05.647490Z	1	
slip-testimony.md	5e47c3867111e5bec88b8bbad7f03e0b	1568	RECOVERED-BY-WRITE	recovered/slip-testimony.md	2026-08/c25abe93-eb2e-4554-a979-7fc424f164a0.json	Register 1.1	2026-08-15T23:11:05.647490Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
slips_append.md	53b4b495a61641f95cacc13f9881a9d2	3344	RECOVERED	recovered/slips_append.md	2026-08/d94389c8-4d13-4ad0-9eb8-fdad834567ba.json	54	2026-08-28T21:36:32.840028Z	1	
slope.py	c99d10e5f328c1348a98e0a8870b1f5e	3290	RECOVERED	recovered/slope.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
sm.js	a18dd04aec704c9d05b869d26717fa7c	4294	RECOVERED	recovered/sm.js	2026-06/f5fb44a9-a6b3-4c15-ab61-64a7115fcfbb.json	Cold fusion exploration	2026-06-19T18:59:26.533031Z	1	
smap.py	f2bea53e4238cf905a2a3ee52f86f3a2	3615	RECOVERED	recovered/smap.py	2026-06/f5fb44a9-a6b3-4c15-ab61-64a7115fcfbb.json	Cold fusion exploration	2026-06-19T18:59:26.533031Z	1	
smap2.py	8e6e7aeb1387821e20bc1ff8be964df0	2293	RECOVERED	recovered/smap2.py	2026-06/f5fb44a9-a6b3-4c15-ab61-64a7115fcfbb.json	Cold fusion exploration	2026-06-19T18:59:26.533031Z	1	
smap3.py	0114983303526fd8e7c7027c2e222793	2897	RECOVERED	recovered/smap3.py	2026-06/f5fb44a9-a6b3-4c15-ab61-64a7115fcfbb.json	Cold fusion exploration	2026-06-19T18:59:26.533031Z	1	
smoke.py	f6a098e737f5ce2c83c34f3a8d87ffea	350	RECOVERED	recovered/smoke.py	2026-08/96b02d20-b6b1-4b3d-a4a4-679f111bdfe0.json	LCP30	2026-08-17T18:16:50.971701Z	1	
snap.sh	9c30238ca2598955cc69d1abf2c7cde1	891	RECOVERED	recovered/snap.sh	2026-08/2705099f-01f7-4e27-a181-062f400655f5.json	LCP3	2026-08-16T01:39:29.271789Z	1	
snap18.sh	445e376bcdcaffa0403d9c484282dcbe	327	RECOVERED	recovered/snap18.sh	2026-08/d7e123c4-b9b8-4e22-a403-1f07cf213ec4.json	LCP16	2026-08-16T20:48:04.704681Z	1	
so94.py	a8021a682c9f7707509ca16a1397b6db	5791	RECOVERED-BY-WRITE	recovered/so94.py	2026-08/d428506d-7403-4428-9d12-e764ab150faa.json	LCP91	2026-08-22T20:20:55.004111Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
so97.py	0b5ad9b57068a8217206c75d5dcc9913	1804	RECOVERED	recovered/so97.py	2026-08/7a51dc91-d32d-4142-9a8c-d09b55918de8.json	LCP94	2026-08-23T02:20:16.832496Z	1	
solve.py	20d6c8db9573818eca49324c8c113823	6784	RECOVERED	recovered/solve.py	2026-07/35d529f0-6057-4dc0-bbe6-fdf7a3f7e7eb.json	indexing without prediction	2026-07-26T10:03:09.570943Z	1	
source.py	b10aabcc0bc7901378354e79a0ba31e6	3603	RECOVERED	recovered/source.py	2026-08/f2069859-86cc-427e-a1e2-09f1321b39ae.json	The Method 1.6.1	2026-08-10T03:57:17.560318Z	1	
sox_mc.py	f25019e7ae047b5ecfc95bd116926449	1962	RECOVERED	recovered/sox_mc.py	2026-08/96b02d20-b6b1-4b3d-a4a4-679f111bdfe0.json	LCP30	2026-08-17T18:16:50.971701Z	1	
sox_qres.py	8b029b6350ea012fcbe48602732f8e37	3519	RECOVERED-BY-WRITE	recovered/sox_qres.py	2026-08/96b02d20-b6b1-4b3d-a4a4-679f111bdfe0.json	LCP30	2026-08-17T18:16:50.971701Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
sox_scr.py	fe4da8345f35edbfa5f1c28c8c45adc5	2989	RECOVERED-BY-WRITE	recovered/sox_scr.py	2026-08/96b02d20-b6b1-4b3d-a4a4-679f111bdfe0.json	LCP30	2026-08-17T18:16:50.971701Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
sox_table.py	9b4af7723cc3b1a4445d54dfce3440a8	2570	RECOVERED	recovered/sox_table.py	2026-08/96b02d20-b6b1-4b3d-a4a4-679f111bdfe0.json	LCP30	2026-08-17T18:16:50.971701Z	1	
soz.py	32c9f314f471058b1758e449cb6470b9	1632	RECOVERED-BY-WRITE	recovered/soz.py	2026-08/0913e969-adb6-4398-8c19-16913f249034.json	LCP36	2026-08-18T22:26:31.318274Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
sp92.py	1ca4882da3101a535dc8b8760da42543	4318	RECOVERED-BY-WRITE	recovered/sp92.py	2026-08/26f6d6ca-dd5c-4d39-b6a0-e07e3bb1883c.json	LCP89	2026-08-22T16:28:25.226494Z	1	written by a tool call in the export; named by no bundle in filename shape, so never in recover.py's wanted-set. Body held under no md5 in the repository at the time of extraction.
spec6.py	639735910c1ca29c284246dff3a8e426	3077	RECOVERED	recovered/spec6.py	2026-08/3851d6dc-a805-49de-a922-d81e36fba67c.json	The Method 1.6	2026-08-03T17:48:18.882467Z	1	
spectra_count.py	35ff7327a812f67984014ebc68c28245	842	RECOVERED	recovered/spectra_count.py	2026-08/0c039705-28b6-450b-b7f6-646e1da3ce25.json	Rebuild 8	2026-08-24T03:46:33.347432Z	1	
split.py	43f40ad4b94920689e564bd0f554e15b	300	RECOVERED	recovered/split.py	2026-08/46d15e47-bc24-45e7-8ed1-e3028bef9638.json	Rebuild 4	2026-08-24T00:50:47.049618Z	4	
split.py	d80bd1ff3f505661980f2898fbee172c	272	RECOVERED	recovered/split__d80bd1ff.py	2026-08/04a06ea9-2cb4-4cb1-a309-78d91951af60.json	Rebuild 3	2026-08-24T00:22:28.963342Z	4	
split.py	37b51670cdfb72422156998d548cb9f0	3036	RECOVERED	recovered/split__37b51670.py	2026-08/f2069859-86cc-427e-a1e2-09f1321b39ae.json	The Method 1.6.1	2026-08-10T03:57:17.560318Z	4	
split.py	3cfae800af2c0e719672a3e008bac746	1958	RECOVERED	recovered/split__3cfae800.py	2026-07/d175ab4c-e19d-465e-acbc-447f0620a8cc.json	Lattice formalism for electronic occupancy sequencing	2026-07-27T00:09:19.704787Z	4	
